Report Number,Offense Parent Group,Offense,Offense Code,MCPP,Longitude,Latitude
2020,LARCENY-THEFT,All Other Larceny,23H,CAPITOL HILL,-122.3208823,47.6204918
2020,FRAUD OFFENSES,Identity Theft,26F,NORTHGATE,-122.3260141,47.7108808
2020,FRAUD OFFENSES,Identity Theft,26F,NORTH ADMIRAL,-122.3813805,47.57437402
2020,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,QUEEN ANNE,-122.3340104,47.61064592
2020,FRAUD OFFENSES,Identity Theft,26F,FIRST HILL,-122.3190312,47.60794735
2020,FRAUD OFFENSES,Identity Theft,26F,MOUNT BAKER,-122.290949,47.57450295
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BRIGHTON/DUNLAP,-122.2800603,47.53705079
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTHGATE,-122.3233102,47.70978818
2020,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,HIGH POINT,-122.3621501,47.53551506
2020,LARCENY-THEFT,All Other Larceny,23H,PHINNEY RIDGE,-122.346605,47.67644095
2020,FRAUD OFFENSES,Identity Theft,26F,JUDKINS PARK/NORTH BEACON HILL,-122.3022349,47.59980121
2020,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,DOWNTOWN COMMERCIAL,-122.3352605,47.6036254
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,MID BEACON HILL,-122.311909,47.56262085
2020,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,MID BEACON HILL,-122.311909,47.56262085
2020,ASSAULT OFFENSES,Intimidation,13C,ALASKA JUNCTION,-122.386804,47.56021562
2020,ASSAULT OFFENSES,Intimidation,13C,EASTLAKE - WEST,-122.3258809,47.6450585
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SODO,-122.329056,47.58085134
2020,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,NORTHGATE,-122.3399801,47.70504485
2020,FRAUD OFFENSES,Identity Theft,26F,BITTERLAKE,-122.3569055,47.72961502
2020,FRAUD OFFENSES,Identity Theft,26F,QUEEN ANNE,-122.3456088,47.63140799
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3301677,47.60476953
2020,FRAUD OFFENSES,Identity Theft,26F,CAPITOL HILL,-122.3208823,47.6204918
2020,LARCENY-THEFT,All Other Larceny,23H,FIRST HILL,-122.3270688,47.60557243
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,FIRST HILL,-122.3207492,47.60571969
2020,PROSTITUTION OFFENSES,Assisting or Promoting Prostitution,40B,NORTHGATE,-122.3440117,47.7050503
2020,FRAUD OFFENSES,Identity Theft,26F,MADRONA/LESCHI,-122.2980766,47.59806866
2020,FRAUD OFFENSES,Identity Theft,26F,MONTLAKE/PORTAGE BAY,-122.3101449,47.6170272
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.3377908,47.61505761
2020,LARCENY-THEFT,All Other Larceny,23H,LAKEWOOD/SEWARD PARK,-122.2720037,47.56707484
2020,ASSAULT OFFENSES,Intimidation,13C,QUEEN ANNE,-122.3580486,47.62036281
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,MID BEACON HILL,-122.3019073,47.55054788
2020,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,HIGH POINT,-122.3610149,47.53855079
2020,FRAUD OFFENSES,Identity Theft,26F,CENTRAL AREA/SQUIRE PARK,-122.310151,47.61601653
2020,LARCENY-THEFT,Theft From Building,23D,DOWNTOWN COMMERCIAL,-122.3310822,47.60241242
2020,FRAUD OFFENSES,Identity Theft,26F,LAKEWOOD/SEWARD PARK,-122.258073,47.55061696
2020,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,JUDKINS PARK/NORTH BEACON HILL,-122.3096689,47.59515308
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,FIRST HILL,-122.3207386,47.60219683
2020,LARCENY-THEFT,All Other Larceny,23H,CAPITOL HILL,-122.3220331,47.62152029
2020,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,JUDKINS PARK/NORTH BEACON HILL,-122.3096689,47.59515308
2020,FRAUD OFFENSES,Identity Theft,26F,GREENWOOD,-122.3606475,47.69062539
2020,FRAUD OFFENSES,Identity Theft,26F,MAGNOLIA,-122.3914047,47.65343705
2020,ASSAULT OFFENSES,Intimidation,13C,CENTRAL AREA/SQUIRE PARK,-122.3024334,47.6021576
2020,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,QUEEN ANNE,-122.343703,47.63750686
2020,FRAUD OFFENSES,Identity Theft,26F,CENTRAL AREA/SQUIRE PARK,-122.3070048,47.60351355
2020,FRAUD OFFENSES,Identity Theft,26F,SANDPOINT,-122.3001317,47.69480231
2020,LARCENY-THEFT,All Other Larceny,23H,JUDKINS PARK/NORTH BEACON HILL,-122.3130629,47.59530014
2020,ASSAULT OFFENSES,Intimidation,13C,CENTRAL AREA/SQUIRE PARK,-122.3050416,47.60309155
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SLU/CASCADE,-122.3377908,47.61505761
2020,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.3122073,47.60618397
2020,FRAUD OFFENSES,Identity Theft,26F,MADRONA/LESCHI,-122.3011684,47.59507783
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,GEORGETOWN,-122.322909,47.54294056
2020,FRAUD OFFENSES,Identity Theft,26F,ALKI,-122.4120721,47.57502096
2020,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,QUEEN ANNE,-122.3473024,47.64503039
2020,FRAUD OFFENSES,Identity Theft,26F,ROOSEVELT/RAVENNA,-122.3240162,47.68140083
2020,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3340387,47.60172211
2020,LARCENY-THEFT,Theft From Building,23D,DOWNTOWN COMMERCIAL,-122.3406309,47.60872352
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3263508,47.60170997
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,MADISON PARK,-122.2790254,47.63509934
2020,LARCENY-THEFT,All Other Larceny,23H,NORTH BEACON HILL,-122.3105428,47.58809344
2020,LARCENY-THEFT,All Other Larceny,23H,BRIGHTON/DUNLAP,-122.2800603,47.53705079
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SLU/CASCADE,-122.3317002,47.62024125
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,MID BEACON HILL,-122.3160205,47.5644075
2020,LARCENY-THEFT,Theft From Building,23D,FIRST HILL,-122.3207492,47.60571969
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CENTRAL AREA/SQUIRE PARK,-122.3073838,47.61850553
2020,LARCENY-THEFT,All Other Larceny,23H,MONTLAKE/PORTAGE BAY,-122.3022684,47.63620722
2020,LARCENY-THEFT,All Other Larceny,23H,JUDKINS PARK/NORTH BEACON HILL,-122.3047546,47.60083139
2020,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,PIONEER SQUARE,-122.3308075,47.60046424
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,BELLTOWN,-122.3460832,47.61370749
2020,ASSAULT OFFENSES,Intimidation,13C,FIRST HILL,-122.3279505,47.60569676
2020,ASSAULT OFFENSES,Aggravated Assault,13A,DOWNTOWN COMMERCIAL,-122.3305103,47.60188591
2020,ROBBERY,Robbery,120,NORTH BEACON HILL,-122.3032572,47.58501972
2020,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,PIONEER SQUARE,-122.3302648,47.60171616
2020,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,PIONEER SQUARE,-122.3302648,47.60171616
2020,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,PIONEER SQUARE,-122.3302648,47.60171616
2020,DRUG/NARCOTIC OFFENSES,Drug Equipment Violations,35B,PIONEER SQUARE,-122.3302648,47.60171616
2020,LARCENY-THEFT,All Other Larceny,23H,GREENWOOD,-122.3554078,47.70082114
2020,EXTORTION/BLACKMAIL,Extortion/Blackmail,210,ROOSEVELT/RAVENNA,-122.3445051,47.68730382
2020,ROBBERY,Robbery,120,ROOSEVELT/RAVENNA,-122.3445051,47.68730382
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,ALKI,-122.4081055,47.57681808
2020,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,QUEEN ANNE,-122.3749043,47.65308276
2020,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,QUEEN ANNE,-122.3749043,47.65308276
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BELLTOWN,-122.351906,47.61480495
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SLU/CASCADE,-122.3463013,47.62031869
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTHGATE,-122.3450601,47.73076527
2020,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,NORTHGATE,-122.3447064,47.70579857
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.338001,47.60494346
2020,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,GREENWOOD,-122.3554078,47.70082114
2020,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,DOWNTOWN COMMERCIAL,-122.3368905,47.61044025
2020,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,DOWNTOWN COMMERCIAL,-122.3368905,47.61044025
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BELLTOWN,-122.3402422,47.61201358
2020,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,BELLTOWN,-122.3402422,47.61201358
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BELLTOWN,-122.3463082,47.61442097
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,ROOSEVELT/RAVENNA,-122.3006173,47.66825204
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,DOWNTOWN COMMERCIAL,-122.3350179,47.61090902
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,NORTH BEACON HILL,-122.3160234,47.58025306
2020,ASSAULT OFFENSES,Simple Assault,13B,NORTH BEACON HILL,-122.3160234,47.58025306
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,DOWNTOWN COMMERCIAL,-122.3378706,47.60647838
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.3539081,47.64804001
2020,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,MILLER PARK,-122.3067323,47.6185037
2020,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,MILLER PARK,-122.3067323,47.6185037
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,DOWNTOWN COMMERCIAL,-122.3350179,47.61090902
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,QUEEN ANNE,-122.3423073,47.62930538
2020,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,SLU/CASCADE,-122.3317002,47.62024125
2020,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,DOWNTOWN COMMERCIAL,-122.3310822,47.60241242
2020,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,DOWNTOWN COMMERCIAL,-122.3310822,47.60241242
2020,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SLU/CASCADE,-122.329804,47.62427706
2020,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MADISON PARK,-122.2807721,47.63992064
2020,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,JUDKINS PARK/NORTH BEACON HILL,-122.3105101,47.59249308
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,CAPITOL HILL,-122.325303,47.62140983
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,EASTLAKE - WEST,-122.3258809,47.6450585
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,DOWNTOWN COMMERCIAL,-122.3404677,47.6093176
2020,LARCENY-THEFT,Theft From Building,23D,FIRST HILL,-122.3181018,47.60310245
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,FIRST HILL,-122.3181018,47.60310245
2020,EXTORTION/BLACKMAIL,Extortion/Blackmail,210,FIRST HILL,-122.3181018,47.60310245
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTH BEACON HILL,-122.3094598,47.58502376
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,QUEEN ANNE,-122.3449406,47.63015834
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.3449406,47.63015834
2020,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,QUEEN ANNE,-122.3449406,47.63015834
2020,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,NORTH ADMIRAL,-122.3813805,47.57437402
2020,LARCENY-THEFT,Shoplifting,23C,NORTH BEACON HILL,-122.3032572,47.58501972
2020,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,NORTH BEACON HILL,-122.3032572,47.58501972
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,MOUNT BAKER,-122.2910103,47.57075994
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CAPITOL HILL,-122.3230671,47.62256802
2020,ASSAULT OFFENSES,Intimidation,13C,CAPITOL HILL,-122.3230671,47.62256802
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,BALLARD NORTH,-122.3680671,47.70151937
2020,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,DOWNTOWN COMMERCIAL,-122.3346078,47.60291195
2020,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,DOWNTOWN COMMERCIAL,-122.3346078,47.60291195
2020,LARCENY-THEFT,Theft From Building,23D,DOWNTOWN COMMERCIAL,-122.3282092,47.60262854
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,NORTHGATE,-122.3192068,47.7085692
2020,ASSAULT OFFENSES,Simple Assault,13B,DOWNTOWN COMMERCIAL,-122.3309521,47.60394844
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.342099,47.63726409
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BRIGHTON/DUNLAP,-122.2800603,47.53705079
2020,ARSON,Arson,200,PIONEER SQUARE,-122.3303091,47.59959501
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,PIONEER SQUARE,-122.3303091,47.59959501
2020,ASSAULT OFFENSES,Aggravated Assault,13A,PIONEER SQUARE,-122.3303091,47.59959501
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,PIONEER SQUARE,-122.3303091,47.59959501
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,ROOSEVELT/RAVENNA,-122.3073917,47.69030727
2020,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,NORTHGATE,-122.3260141,47.7108808
2020,LARCENY-THEFT,All Other Larceny,23H,CAPITOL HILL,-122.3208823,47.6204918
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BELLTOWN,-122.3402422,47.61201358
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,DOWNTOWN COMMERCIAL,-122.3403672,47.61004628
2020,ARSON,Arson,200,FIRST HILL,-122.3166905,47.60418903
2020,ASSAULT OFFENSES,Intimidation,13C,FIRST HILL,-122.3166905,47.60418903
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,GREENWOOD,-122.3606519,47.68510529
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,FREMONT,-122.3505254,47.64970651
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BELLTOWN,-122.3402422,47.61201358
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTHGATE,-122.3205325,47.70721264
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,WALLINGFORD,-122.3406671,47.66102913
2020,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,WALLINGFORD,-122.3402255,47.65160175
2020,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,WALLINGFORD,-122.3402255,47.65160175
2020,ROBBERY,Robbery,120,CAPITOL HILL,-122.3208823,47.6204918
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,FIRST HILL,-122.3207492,47.60571969
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.3409938,47.63099174
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,MOUNT BAKER,-122.3020041,47.58340084
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,FREMONT,-122.3565065,47.65704048
2020,LARCENY-THEFT,All Other Larceny,23H,PIONEER SQUARE,-122.3332002,47.60088199
2020,LARCENY-THEFT,All Other Larceny,23H,RAINIER VIEW,-122.2540576,47.51602768
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3310822,47.60241242
2020,ASSAULT OFFENSES,Aggravated Assault,13A,DOWNTOWN COMMERCIAL,-122.3310822,47.60241242
2020,LARCENY-THEFT,Theft From Building,23D,DOWNTOWN COMMERCIAL,-122.3330014,47.610382
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,CAPITOL HILL,-122.3208823,47.6204918
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,ROOSEVELT/RAVENNA,-122.3076615,47.67670645
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,UNIVERSITY,-122.3208342,47.66003567
2020,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.3120642,47.60351968
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,SLU/CASCADE,-122.3317002,47.62024125
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,WALLINGFORD,-122.3406671,47.66102913
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3393068,47.60637047
2020,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,BRIGHTON/DUNLAP,-122.274091,47.54247026
2020,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,BRIGHTON/DUNLAP,-122.274091,47.54247026
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,MONTLAKE/PORTAGE BAY,-122.3217105,47.65101561
2020,LARCENY-THEFT,Theft From Building,23D,SLU/CASCADE,-122.3410815,47.62029929
2020,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.3025748,47.61802062
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,CAPITOL HILL,-122.3230489,47.62370445
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,EASTLAKE - WEST,-122.3246808,47.63750684
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,CENTRAL AREA/SQUIRE PARK,-122.3102488,47.60622905
2020,ASSAULT OFFENSES,Simple Assault,13B,DOWNTOWN COMMERCIAL,-122.3391205,47.61120103
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,HIGHLAND PARK,-122.3516709,47.53488047
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,MADRONA/LESCHI,-122.2904041,47.59172601
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.3554004,47.62501526
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,DOWNTOWN COMMERCIAL,-122.3415802,47.60885551
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,MONTLAKE/PORTAGE BAY,-122.3200608,47.64045106
2020,LARCENY-THEFT,All Other Larceny,23H,JUDKINS PARK/NORTH BEACON HILL,-122.3096689,47.59515308
2020,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,MORGAN,-122.3924068,47.53700404
2020,LARCENY-THEFT,Theft From Building,23D,JUDKINS PARK/NORTH BEACON HILL,-122.3105101,47.59249308
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,JUDKINS PARK/NORTH BEACON HILL,-122.3084413,47.59519408
2020,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.3075541,47.61094335
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,FIRST HILL,-122.3254027,47.60626898
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.3566024,47.63087036
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BALLARD SOUTH,-122.4026029,47.67042947
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,WALLINGFORD,-122.3406671,47.66102913
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,PIONEER SQUARE,-122.3303027,47.60046402
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,PIONEER SQUARE,-122.3303027,47.60046402
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,ROOSEVELT/RAVENNA,-122.3186035,47.68285706
2020,LARCENY-THEFT,All Other Larceny,23H,GREENWOOD,-122.3634027,47.70274619
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SLU/CASCADE,-122.3410815,47.62029929
2020,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,NORTHGATE,-122.3450853,47.73306345
2020,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,CENTRAL AREA/SQUIRE PARK,-122.3088388,47.61702306
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,CENTRAL AREA/SQUIRE PARK,-122.3089636,47.60217718
2020,LARCENY-THEFT,All Other Larceny,23H,NORTH BEACON HILL,-122.3105447,47.58921093
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,QUEEN ANNE,-122.3701898,47.64467034
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.3580486,47.62036281
2020,LARCENY-THEFT,All Other Larceny,23H,UNIVERSITY,-122.3031465,47.66352305
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3400134,47.60882096
2020,LARCENY-THEFT,All Other Larceny,23H,ALKI,-122.4026355,47.58084742
2020,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,GEORGETOWN,-122.3278302,47.54580423
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,MORGAN,-122.3910734,47.55305691
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3310822,47.60241242
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CAPITOL HILL,-122.3207568,47.6092415
2020,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SODO,-122.3290623,47.58617012
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SLU/CASCADE,-122.3320674,47.61655803
2020,ASSAULT OFFENSES,Simple Assault,13B,SLU/CASCADE,-122.348506,47.61807131
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,MILLER PARK,-122.3054249,47.61850001
2020,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,HIGH POINT,-122.3630487,47.54037688
2020,ASSAULT OFFENSES,Simple Assault,13B,DOWNTOWN COMMERCIAL,-122.3309521,47.60394844
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTH BEACON HILL,-122.3095167,47.5760722
2020,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,NORTH BEACON HILL,-122.3095167,47.5760722
2020,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,NORTH BEACON HILL,-122.3095167,47.5760722
2020,LARCENY-THEFT,Theft From Coin-Operated Machine or Device,23E,NORTH BEACON HILL,-122.3095167,47.5760722
2020,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,GEORGETOWN,-122.3259904,47.55093975
2020,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,GEORGETOWN,-122.3259904,47.55093975
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.3580486,47.62036281
2020,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,GREENWOOD,-122.3445088,47.68802726
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,MAGNOLIA,-122.3892004,47.65283803
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,WALLINGFORD,-122.3413606,47.65161037
2020,FRAUD OFFENSES,Wire Fraud,26E,NORTHGATE,-122.3189601,47.69310884
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,JUDKINS PARK/NORTH BEACON HILL,-122.3105101,47.59249308
2020,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MOUNT BAKER,-122.3003113,47.58661806
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,NORTHGATE,-122.3406121,47.70232629
2020,LARCENY-THEFT,All Other Larceny,23H,NORTHGATE,-122.324036,47.7031477
2020,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,DOWNTOWN COMMERCIAL,-122.3340104,47.61064592
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,JUDKINS PARK/NORTH BEACON HILL,-122.3105101,47.59249308
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,FAUNTLEROY SW,-122.380756,47.52200013
2020,LARCENY-THEFT,Theft From Motor Vehicle,23F,SLU/CASCADE,-122.3410815,47.62029929
2020,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,MADRONA/LESCHI,-122.2903108,47.61463062
